popularity,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,Key_0,Key_1,Key_2,Key_3,Key_4,Key_5,Key_6,Key_7,Key_8,Key_9,Key_10,Key_11,liveness,loudness,mode,speechiness,tempo,valence,count
54,0.0985,0.716,272813,0.924,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.306,-5.433,1,0.324,92.022,0.786,58
36,0.0467,0.734,99507,0.326,0,0.471,0,0,0,0,0,0,0,1,0,0,0,0,0.0764,-23.747,0,0.0639,137.626,0.782,104
40,0.0727,0.31,318027,0.404,0,9.29E-05,1,0,0,0,0,0,0,0,0,0,0,0,0.139,-13.662,1,0.0326,134.509,0.444,650
24,0.0526,0.555,181400,0.592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.203,-4.695,1,0.0261,121.785,0.621,300
0,0.691,0.7,95800,0.208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.441,-23.874,1,0.956,85.739,0.613,100
0,0.125,0.695,396938,0.821,0,0.859,0,0,0,0,0,1,0,0,0,0,0,0,0.129,-12.378,1,0.0498,115.881,0.607,18
55,0.0533,0.417,188918,0.851,0,0.124,0,0,0,0,0,0,0,1,0,0,0,0,0.151,-8.42,1,0.04,149.825,0.635,16
57,0.0212,0.686,224907,0.342,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.111,-8.555,0,0.0447,104.995,0.429,129
0,0.992,0.625,187987,0.182,0,0.903,0,0,0,0,0,0,1,0,0,0,0,0,0.132,-13.024,1,0.112,131.376,0.523,873
30,0.884,0.201,102227,0.0379,0,0.437,0,0,1,0,0,0,0,0,0,0,0,0,0.337,-23.707,1,0.0331,77.03,0.0606,20
31,0.00945,0.712,291587,0.908,0,1.49E-06,0,0,0,0,0,0,0,0,0,1,0,0,0.0778,-7.557,1,0.116,113.371,0.323,246
48,0.615,0.776,125920,0.572,0,0.516,0,0,0,0,0,1,0,0,0,0,0,0,0.041,-9.831,1,0.0462,101.088,0.894,178
3,0.0504,0.463,147093,0.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.512,-8.844,0,0.0314,132.561,0.773,140
17,0.895,0.73,164933,0.102,0,0.000993,0,0,0,0,0,0,0,0,0,0,0,1,0.0809,-17.232,1,0.0702,136.108,0.277,120
0,0.995,0.507,130627,0.158,0,0.0207,0,0,0,0,0,1,0,0,0,0,0,0,0.185,-22.117,1,0.0791,74.348,0.799,1248
0,0.993,0.861,154442,0.239,0,0.568,0,0,0,1,0,0,0,0,0,0,0,0,0.164,-8.904,0,0.321,126.797,0.829,21
0,0.0346,0.633,452540,0.924,0,0.00108,0,0,0,0,0,0,0,0,0,0,1,0,0.0734,-4.314,0,0.0409,121.976,0.679,6
63,0.147,0.448,302933,0.35,0,2.27E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.0842,-16.239,1,0.0393,177.279,0.234,50
30,0.268,0.292,386267,0.555,0,1.62E-05,0,0,0,0,0,0,0,0,0,1,0,0,0.0764,-8.781,1,0.0438,182.124,0.587,788
5,0.924,0.298,214893,0.295,0,0.0772,0,0,0,0,0,0,0,1,0,0,0,0,0.0701,-10.435,1,0.0279,84.198,0.274,142
25,0.252,0.555,123987,0.724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.131,-7.432,1,0.0424,118.403,0.745,176
0,0.995,0.728,170587,0.323,0,0.764,1,0,0,0,0,0,0,0,0,0,0,0,0.139,-12.072,1,0.0363,104.668,0.757,90
21,0.834,0.667,132827,0.565,0,0.803,0,0,0,0,1,0,0,0,0,0,0,0,0.221,-9.19,1,0.0368,112.381,0.918,88
29,0.197,0.442,155067,0.278,0,2.11E-06,0,0,0,0,0,0,0,0,0,0,0,1,0.103,-12.876,1,0.0279,88.832,0.224,880
44,0.524,0.473,196000,0.527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.216,-8.972,0,0.0278,107.549,0.619,32
37,0.509,0.44,353760,0.417,0,0.00023,1,0,0,0,0,0,0,0,0,0,0,0,0.33,-10.538,1,0.044,111.527,0.5,50
38,0.839,0.535,435947,0.318,0,0.00641,1,0,0,0,0,0,0,0,0,0,0,0,0.103,-20.284,1,0.0401,105.038,0.381,112
18,0.934,0.424,155507,0.0687,0,0.00471,0,0,0,0,0,0,0,0,1,0,0,0,0.0849,-17.504,0,0.0351,99.655,0.414,880
48,0.723,0.805,184133,0.545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0366,-3.569,1,0.0543,106.58,0.965,108
7,0.827,0.564,195800,0.324,0,0.000374,0,0,0,0,0,0,0,0,0,0,1,0,0.736,-8.863,1,0.0554,168.288,0.825,153
5,0.0474,0.644,267453,0.637,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.348,-3.528,1,0.0252,127.898,0.331,3
27,0.291,0.74,320907,0.478,0,2.38E-05,0,0,0,0,0,0,0,0,0,1,0,0,0.167,-10.983,1,0.0495,112.855,0.7,12
24,0.99,0.209,99960,0.00651,0,0.559,0,0,0,0,1,0,0,0,0,0,0,0,0.066,-33.566,0,0.0543,78.175,0.0407,8
0,0.919,0.419,269010,0.105,0,0.953,0,0,0,0,0,0,0,0,0,0,1,0,0.273,-20.901,0,0.0497,133.117,0.0402,36
36,0.184,0.78,229367,0.534,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.538,-7.244,0,0.218,92.089,0.781,15
27,0.38,0.515,250133,0.166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.346,-15.503,1,0.0324,118.411,0.26,73
61,0.312,0.759,250440,0.859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,-7.654,1,0.0462,133.259,0.921,8
32,0.688,0.341,241867,0.523,0,2.94E-06,0,0,1,0,0,0,0,0,0,0,0,0,0.108,-9.333,0,0.0516,72.375,0.535,160
63,0.0772,0.633,192160,0.565,0,2.31E-05,1,0,0,0,0,0,0,0,0,0,0,0,0.168,-5.179,1,0.0242,145.001,0.539,178
36,0.292,0.565,201827,0.721,0,1.31E-06,0,0,0,0,0,0,0,0,0,1,0,0,0.278,-5.184,0,0.0323,122.202,0.595,44
0,0.00122,0.738,727990,0.91,0,0.76,0,1,0,0,0,0,0,0,0,0,0,0,0.101,-6.731,1,0.0583,128.005,0.719,6
11,0.0279,0.341,169897,0.524,0,0.0783,0,0,1,0,0,0,0,0,0,0,0,0,0.13,-6.991,1,0.0396,175.757,0.312,46
1,0.806,0.369,721778,0.518,0,0.814,0,0,0,0,0,0,0,0,0,0,1,0,0.45,-10.228,0,0.0368,89.801,0.116,4
13,0.373,0.546,171747,0.636,0,1.23E-05,0,0,1,0,0,0,0,0,0,0,0,0,0.215,-9.577,1,0.0383,76.969,0.796,112
41,0.458,0.756,208067,0.634,0,0.000183,0,0,0,0,0,1,0,0,0,0,0,0,0.0543,-12.235,1,0.0348,128.36,0.961,6
0,0.411,0.663,117783,0.146,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.367,-16.504,0,0.937,154.104,0.657,2350
0,0.569,0.639,134700,0.136,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.195,-15.973,1,0.952,166.882,0.74,338
25,0.648,0.32,253107,0.322,0,4.71E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.107,-9.37,1,0.0378,78.657,0.223,10
34,0.754,0.748,158560,0.667,0,0.0806,1,0,0,0,0,0,0,0,0,0,0,0,0.238,-11.328,1,0.0356,153.59,0.973,230
51,0.488,0.473,232067,0.213,0,0.000147,0,0,1,0,0,0,0,0,0,0,0,0,0.132,-17.951,1,0.0273,106.461,0.341,300
0,0.0521,0.523,237453,0.956,0,0.00354,0,0,0,0,0,0,0,0,1,0,0,0,0.0847,-1.799,1,0.0843,160.083,0.51,8
23,0.316,0.609,194808,0.634,0,3.61E-05,0,0,0,0,0,0,0,0,0,1,0,0,0.111,-10.255,0,0.0357,104.104,0.71,110
30,0.286,0.535,309267,0.564,0,0.631,0,0,0,0,1,0,0,0,0,0,0,0,0.4,-13.267,0,0.0583,131.972,0.549,187
42,0.0338,0.495,236973,0.618,0,5.39E-06,0,0,0,0,0,0,0,1,0,0,0,0,0.201,-12.505,1,0.0305,85.64,0.272,34
0,0.295,0.706,107900,0.174,1,5.77E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.287,-19.07,1,0.857,107.06,0.476,2124
42,0.68,0.331,224583,0.327,0,0.0726,0,0,0,0,0,0,0,0,0,0,1,0,0.106,-12.746,1,0.0342,114.599,0.235,127
43,0.497,0.373,148827,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12,-7.867,1,0.0333,144.298,0.567,201
29,0.01,0.455,265507,0.761,1,0.00603,0,0,0,0,0,0,0,0,0,1,0,0,0.663,-13.483,1,0.0455,98.618,0.679,2
72,0.000579,0.402,178267,0.914,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.065,-5.215,1,0.142,196.505,0.626,36
27,0.264,0.779,201373,0.317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0942,-14.487,1,0.0456,77.714,0.889,55
41,0.19,0.694,247040,0.368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14,-7.264,1,0.0655,60.117,0.465,53
34,1.36E-05,0.392,258867,0.977,0,5.57E-05,0,1,0,0,0,0,0,0,0,0,0,0,0.979,-3.497,0,0.0725,125.687,0.277,430
41,0.649,0.403,378507,0.547,0,0.00228,0,0,0,1,0,0,0,0,0,0,0,0,0.146,-12.143,1,0.0676,97.682,0.433,169
51,0.0263,0.713,251227,0.473,0,3.77E-05,0,0,0,0,0,1,0,0,0,0,0,0,0.303,-12.421,0,0.0282,132.926,0.965,28
5,0.918,0.811,186000,0.163,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.52,-10.34,1,0.0458,105.086,0.397,3
0,0.271,0.626,98000,0.209,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059,-19.75,0,0.962,173.046,0.564,2124
0,0.885,0.666,113200,0.164,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.341,-18.004,0,0.964,83.354,0.589,338
59,0.0728,0.62,336440,0.912,1,7.15E-05,0,1,0,0,0,0,0,0,0,0,0,0,0.249,-4.011,1,0.221,106.236,0.291,124
49,0.783,0.592,299933,0.541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0706,-10.53,1,0.332,109.625,0.701,6
25,0.00225,0.497,271293,0.892,0,0.601,0,0,1,0,0,0,0,0,0,0,0,0,0.168,-6.519,1,0.0485,147.187,0.536,376
53,0.00903,0.645,323187,0.393,0,0.89,0,0,0,0,0,0,1,0,0,0,0,0,0.364,-17.543,0,0.043,101.757,0.441,64
0,0.0102,0.0793,196276,0.978,0,0.77,0,0,0,0,0,1,0,0,0,0,0,0,0.0665,-2.466,1,0.0806,172.84,0.0668,12
41,0.000182,0.199,90480,0.892,1,0.713,0,0,0,0,0,0,0,1,0,0,0,0,0.426,-6.143,1,0.327,174.751,0.14,210
13,0.849,0.824,160467,0.385,0,0.78,1,0,0,0,0,0,0,0,0,0,0,0,0.0888,-11.359,1,0.0529,105.445,0.953,12
33,0.044,0.541,290107,0.896,0,0.0183,0,0,0,0,0,0,0,1,0,0,0,0,0.363,-9.964,1,0.0715,114.967,0.187,18
0,0.993,0.544,121626,0.57,0,1.08E-06,0,0,1,0,0,0,0,0,0,0,0,0,0.384,-16.878,1,0.564,40.355,0.691,6
0,0.000739,0.585,189813,0.43,0,0.877,0,1,0,0,0,0,0,0,0,0,0,0,0.223,-7.073,1,0.0355,174.146,0.416,45
55,0.552,0.591,287733,0.522,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0891,-6.281,0,0.0311,114.015,0.149,114
59,0.126,0.773,223493,0.764,1,1.14E-05,0,0,0,0,0,0,0,0,0,0,0,1,0.223,-6.206,1,0.256,91.301,0.53,166
44,0.764,0.464,185093,0.401,0,1.58E-06,0,0,0,0,0,0,0,1,0,0,0,0,0.11,-7.228,1,0.0301,114.651,0.502,12
54,0.000645,0.444,188547,0.939,0,7.72E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.376,-3.824,1,0.104,154.286,0.575,146
0,0.23,0.611,134750,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.112,-23.705,0,0.959,75.723,0.494,2562
60,0.029,0.524,224893,0.532,0,8.41E-05,0,0,0,0,0,0,1,0,0,0,0,0,0.242,-6.07,0,0.026,135.677,0.367,40
49,0.0585,0.802,228533,0.599,0,0.00602,0,0,0,0,0,1,0,0,0,0,0,0,0.0804,-11.259,1,0.0537,114.651,0.886,21
22,0.000158,0.257,131253,0.72,0,0.821,0,0,0,0,0,0,0,1,0,0,0,0,0.157,-6.704,1,0.039,82.513,0.424,66
33,0.479,0.667,123520,0.789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.119,-6.959,1,0.0665,124.746,0.89,22
12,0.659,0.476,202250,0.432,0,0.000864,0,0,0,0,0,0,0,0,1,0,0,0,0.224,-10.731,1,0.0278,76.29,0.764,38
24,0.64,0.401,263560,0.425,0,0.000629,0,0,0,0,1,0,0,0,0,0,0,0,0.298,-16.894,0,0.0697,144.902,0.652,788
69,0.0173,0.615,330773,0.419,0,0.497,0,0,0,0,0,0,0,0,0,0,0,1,0.135,-8.8,0,0.0395,76.997,0.216,49
48,0.0307,0.554,173960,0.828,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.907,-6.435,1,0.0739,90.95,0.888,827
8,0.554,0.725,162627,0.366,0,5.67E-05,0,0,0,0,0,0,0,0,0,1,0,0,0.0757,-8.378,1,0.0427,106.592,0.827,158
55,0.000105,0.283,265453,0.978,1,0.0735,0,0,0,0,0,0,1,0,0,0,0,0,0.252,-5.612,1,0.18,166.178,0.399,96
15,0.413,0.554,515067,0.46,0,1.82E-06,1,0,0,0,0,0,0,0,0,0,0,0,0.287,-10.798,0,0.0452,134.048,0.531,925
40,0.922,0.293,423973,0.216,0,0.96,0,0,0,0,0,1,0,0,0,0,0,0,0.106,-16.337,1,0.0382,120.123,0.0743,40
0,0.000471,0.512,194053,0.921,0,0.15,0,0,0,0,0,0,0,1,0,0,0,0,0.0804,-8.347,1,0.0561,138.97,0.454,24
61,0.129,0.526,268600,0.649,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.271,-5.534,1,0.0241,83.405,0.408,50
7,0.954,0.512,166600,0.227,0,9.50E-06,0,0,0,0,0,0,0,0,0,0,1,0,0.172,-15.714,1,0.0327,79.303,0.395,68
40,0.333,0.424,316360,0.454,0,0.778,0,0,1,0,0,0,0,0,0,0,0,0,0.753,-16.557,1,0.0351,128.827,0.646,4
0,0.996,0.441,211147,0.273,0,0.827,0,0,0,1,0,0,0,0,0,0,0,0,0.144,-15.547,1,0.0388,75.967,0.527,4
35,5.56E-05,0.284,135840,0.964,0,0.0803,0,0,0,0,0,0,0,1,0,0,0,0,0.269,-6.651,1,0.1,156.573,0.415,352
38,0.0074,0.643,211067,0.684,0,0.0151,0,0,0,0,0,0,0,0,1,0,0,0,0.0919,-12.012,1,0.0381,159.628,0.892,8
41,0.905,0.248,145173,0.155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.259,-14.874,1,0.0338,78.554,0.247,210
0,0.996,0.294,202231,0.124,0,0.859,0,1,0,0,0,0,0,0,0,0,0,0,0.273,-17.634,1,0.0399,85.568,0.35,15
50,0.824,0.463,209573,0.654,0,0.917,0,0,0,0,0,0,0,0,1,0,0,0,0.372,-9.72,1,0.0659,175.204,0.592,113
18,0.0219,0.441,278333,0.668,0,0.358,0,0,1,0,0,0,0,0,0,0,0,0,0.159,-11.776,1,0.0314,104.393,0.767,118
0,0.122,0.411,295729,0.66,0,0.416,0,0,1,0,0,0,0,0,0,0,0,0,0.39,-6.923,0,0.0513,116.356,0.381,30
0,0.972,0.486,167660,0.406,0,0.306,0,0,0,0,0,0,0,0,1,0,0,0,0.172,-8.809,1,0.155,178.542,0.964,17
18,0.922,0.518,366600,0.0991,0,0.627,1,0,0,0,0,0,0,0,0,0,0,0,0.377,-16.52,1,0.0383,95.248,0.361,9
34,0.00345,0.483,219893,0.909,0,0.000199,0,0,0,1,0,0,0,0,0,0,0,0,0.368,-9.64,0,0.064,120.503,0.807,230
0,0.522,0.723,202032,0.368,1,5.23E-05,0,0,0,0,0,0,0,0,0,1,0,0,0.231,-13.036,1,0.0477,121.525,0.467,46
0,0.995,0.483,207383,0.0849,0,0.0671,1,0,0,0,0,0,0,0,0,0,0,0,0.136,-12.673,1,0.0837,72.782,0.675,50
35,0.568,0.696,147444,0.627,0,0.000241,0,0,0,0,0,1,0,0,0,0,0,0,0.283,-9.059,1,0.0348,99.16,0.967,218
47,0.067,0.512,268191,0.886,0,0.00159,0,0,0,0,1,0,0,0,0,0,0,0,0.865,-5.906,1,0.0402,137.764,0.693,103
1,0.69,0.41,538086,0.202,0,0.751,0,0,0,0,0,0,1,0,0,0,0,0,0.157,-11.023,1,0.0543,99.483,0.239,199
0,0.99,0.312,268320,0.52,0,0.0837,0,0,0,0,0,0,0,1,0,0,0,0,0.123,-10.756,1,0.0752,58.033,0.866,4
26,0.0855,0.568,213560,0.874,0,2.04E-06,0,0,0,0,0,0,0,0,0,1,0,0,0.388,-6.35,0,0.112,132.289,0.561,18
8,0,0.461,73047,0.964,0,0.713,0,1,0,0,0,0,0,0,0,0,0,0,0.27,-10.344,1,0.0378,138.009,0.857,7
45,0.0537,0.732,269933,0.849,0,2.33E-05,1,0,0,0,0,0,0,0,0,0,0,0,0.112,-6.435,1,0.025,112.294,0.968,14
55,0.495,0.79,256653,0.536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.111,-6.192,1,0.11,119.904,0.536,98
0,0.995,0.386,207465,0.352,0,0.552,0,0,0,0,0,0,0,0,0,1,0,0,0.511,-10.987,1,0.113,78.339,0.441,80
25,0.604,0.498,289093,0.347,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.177,-16.287,1,0.0629,89.976,0.697,145
28,0.00398,0.537,148627,0.915,0,0.00664,0,0,0,0,0,0,1,0,0,0,0,0,0.0867,-5.09,1,0.0305,143.454,0.847,64
74,0.9,0.29,142560,0.259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.308,-13.967,1,0.0306,97.173,0.606,821
6,0.127,0.597,235200,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0504,-4.595,0,0.1,92.001,0.526,16
83,0.779,0.699,160184,0.304,1,0.000993,0,1,0,0,0,0,0,0,0,0,0,0,0.137,-11.192,1,0.0993,119.705,0.271,87
0,0.975,0.508,199288,0.148,0,0.108,0,0,0,1,0,0,0,0,0,0,0,0,0.109,-18.394,1,0.0382,107.252,0.623,52
36,0.111,0.497,112893,0.495,0,0.000375,0,0,0,0,0,0,0,1,0,0,0,0,0.128,-12.743,1,0.0498,138.347,0.322,144
32,0.0449,0.822,104267,0.36,0,0.0908,0,0,0,0,0,0,1,0,0,0,0,0,0.265,-18.566,1,0.339,102.077,0.305,60
39,0.444,0.186,307347,0.462,0,0.493,0,0,0,0,0,0,1,0,0,0,0,0,0.13,-15.068,1,0.0422,80.128,0.156,250
45,0.855,0.319,332973,0.329,0,1.86E-06,0,0,1,0,0,0,0,0,0,0,0,0,0.0864,-7.433,1,0.0324,128.659,0.205,14
25,0.924,0.0914,368773,0.155,0,0.838,1,0,0,0,0,0,0,0,0,0,0,0,0.102,-18.33,1,0.0359,83.973,0.0635,104
0,0.198,0.693,123700,0.182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.128,-17.371,0,0.944,85.719,0.766,2350
41,0.00693,0.835,258307,0.602,1,0.00031,0,0,0,0,0,1,0,0,0,0,0,0,0.164,-14.105,0,0.067,104.473,0.599,257
0,0.519,0.619,55360,0.331,0,0.0269,0,0,0,0,0,0,0,0,0,0,0,1,0.309,-23.891,0,0.677,87.556,0.246,420
8,0.943,0.469,180293,0.448,0,0.948,0,0,0,0,0,1,0,0,0,0,0,0,0.081,-9.429,0,0.167,201.099,0.86,118
32,0.579,0.814,310293,0.41,0,0.00191,0,0,0,0,0,0,1,0,0,0,0,0,0.447,-10.045,0,0.0519,111.353,0.683,160
7,0.869,0.686,114719,0.398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0971,-11.751,1,0.0436,99.933,0.832,248
0,0.0253,0.614,101700,0.298,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.363,-22.109,1,0.927,176.822,0.376,2124
17,0.452,0.696,113147,0.679,0,1.39E-06,1,0,0,0,0,0,0,0,0,0,0,0,0.376,-8.841,1,0.0513,159.449,0.961,880
22,0.221,0.667,153987,0.523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.104,-12.147,1,0.0294,96.967,0.82,4
47,0.812,0.465,249960,0.16,0,1.11E-06,0,0,0,0,0,0,0,0,0,1,0,0,0.109,-18.027,1,0.0406,114.591,0.293,10
1,0.965,0.593,144333,0.233,0,0.127,0,0,1,0,0,0,0,0,0,0,0,0,0.704,-19.142,1,0.851,79.296,0.852,2
38,0.952,0.396,265400,0.0292,0,0.916,0,0,0,0,0,1,0,0,0,0,0,0,0.113,-25.523,1,0.035,102.524,0.0901,19
35,0.802,0.636,131360,0.363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.099,-11.625,1,0.0517,113.874,0.49,6
42,0.365,0.629,151027,0.192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.107,-13.163,1,0.084,141.457,0.744,1435
0,0.985,0.655,162469,0.526,0,0.889,0,0,0,1,0,0,0,0,0,0,0,0,0.158,-13.347,1,0.0626,124.651,0.914,10
27,0.69,0.897,176707,0.516,0,0.737,1,0,0,0,0,0,0,0,0,0,0,0,0.125,-8.867,1,0.0883,120.735,0.144,827
0,0.35,0.752,106800,0.183,1,3.84E-05,1,0,0,0,0,0,0,0,0,0,0,0,0.191,-19.183,1,0.947,58.248,0.657,2124
57,2.86E-05,0.42,286467,0.914,0,0.0282,0,0,0,0,0,0,1,0,0,0,0,0,0.22,-4.322,0,0.043,170.199,0.301,126
25,0.0195,0.549,303840,0.633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0853,-11.501,1,0.0315,90.676,0.705,92
37,0.124,0.521,170867,0.69,0,0.0127,1,0,0,0,0,0,0,0,0,0,0,0,0.089,-9.673,1,0.044,118.697,0.592,788
50,0.82,0.634,285242,0.44,0,4.08E-06,0,0,1,0,0,0,0,0,0,0,0,0,0.0926,-7.186,1,0.025,98.047,0.337,6
85,0.847,0.734,95467,0.57,1,2.14E-05,0,0,0,0,0,0,0,1,0,0,0,0,0.112,-7.066,0,0.133,129.953,0.689,87
26,0.258,0.633,188813,0.656,0,0.123,0,0,0,0,0,0,0,0,0,1,0,0,0.0413,-8.812,0,0.0629,99.117,0.367,56
58,0.273,0.356,299382,0.474,0,0.304,0,0,1,0,0,0,0,0,0,0,0,0,0.184,-9.41,0,0.0283,130.193,0.094,14
48,0.0286,0.416,234440,0.594,0,0.000526,0,0,0,0,0,1,0,0,0,0,0,0,0.211,-13.718,1,0.0455,119.293,0.481,229
44,0.00683,0.839,166107,0.399,1,7.62E-06,0,0,0,0,0,0,0,1,0,0,0,0,0.484,-11.916,1,0.55,92.055,0.437,75
0,0.0116,0.405,245960,0.83,0,0.309,0,0,0,0,0,1,0,0,0,0,0,0,0.0966,-7.954,1,0.0301,130.627,0.189,38
0,0.0121,0.807,456293,0.543,0,0.899,0,0,0,0,0,0,0,1,0,0,0,0,0.0733,-14.504,1,0.052,120.024,0.326,2
43,0.144,0.651,212933,0.533,0,1.64E-05,0,0,0,0,0,0,0,0,0,1,0,0,0.0884,-9.81,1,0.114,127.84,0.462,33
0,0.928,0.471,188267,0.106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.112,-18.833,1,0.0599,108.593,0.574,6
41,0.97,0.492,219560,0.596,0,0.043,0,0,1,0,0,0,0,0,0,0,0,0,0.284,-4.038,1,0.0395,86.952,0.548,54
29,0.795,0.588,105933,0.326,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.34,-12.594,1,0.0582,90.028,0.709,650
24,0.625,0.6,189413,0.352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.101,-12.058,1,0.0332,125.699,0.675,929
58,0.00135,0.458,228427,0.843,0,0.000296,0,0,0,0,1,0,0,0,0,0,0,0,0.778,-7.201,1,0.0316,105.701,0.713,420
0,0.756,0.474,317556,0.782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.146,-4.742,1,0.0648,114.929,0.794,56
58,0.918,0.809,145907,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.179,-8.818,1,0.329,122.046,0.564,6
42,0.948,0.389,183293,0.439,0,0.00143,0,0,0,0,0,0,0,0,0,0,1,0,0.188,-7.539,1,0.0379,70.849,0.587,234
13,0.506,0.669,154613,0.362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0709,-10.514,1,0.0366,115.331,0.704,153
60,0.258,0.686,320528,0.609,0,0.00015,0,0,0,0,0,0,0,0,0,0,1,0,0.113,-11.469,0,0.0444,127.736,0.719,8
14,0.613,0.511,146667,0.399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.322,-9.742,1,0.0403,113.369,0.789,242
0,0.301,0.828,223974,0.389,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0675,-11.529,1,0.489,136.988,0.436,2
10,0.0253,0.379,254960,0.612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.109,-7.09,1,0.0354,165.86,0.366,34
19,0.759,0.7,124640,0.538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.133,-11.981,1,0.0246,95.07,0.827,28
42,0.0058,0.605,201680,0.924,0,0.615,0,1,0,0,0,0,0,0,0,0,0,0,0.0542,-4.217,1,0.0338,125.737,0.919,290
47,0.702,0.837,258400,0.383,0,1.26E-06,0,0,0,0,0,0,0,0,0,0,1,0,0.0625,-13.166,1,0.0312,95.076,0.776,2
25,0.125,0.643,316373,0.188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0404,-18.612,1,0.0408,134.141,0.329,34
0,0.757,0.55,158642,0.515,0,0.0126,0,0,0,0,0,0,0,0,0,0,0,1,0.375,-6.064,0,0.0336,123.983,0.538,28
11,0.805,0.603,135006,0.67,0,9.11E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.199,-6.949,1,0.0683,152.566,0.842,34
32,0.00497,0.376,825027,0.801,0,0.149,0,0,1,0,0,0,0,0,0,0,0,0,0.683,-10.662,0,0.0474,152.826,0.809,108
13,0.801,0.71,191170,0.673,0,1.94E-06,0,0,0,0,0,0,0,0,0,0,1,0,0.0846,-9.365,1,0.0445,122.698,0.67,6
36,0.182,0.765,180427,0.847,0,0.0017,0,0,0,0,0,0,1,0,0,0,0,0,0.0401,-6.629,1,0.0308,128.505,0.861,103
9,0.788,0.555,254133,0.51,0,3.07E-06,0,0,0,0,0,0,0,0,1,0,0,0,0.234,-9.176,1,0.0478,113.552,0.758,925
33,0.0991,0.49,240147,0.92,0,2.55E-06,0,0,1,0,0,0,0,0,0,0,0,0,0.943,-6.782,1,0.139,121.21,0.336,788
0,0.995,0.628,189413,0.116,0,0.142,0,0,0,0,1,0,0,0,0,0,0,0,0.119,-13.205,1,0.077,113.705,0.628,3179
0,0.98,0.393,169982,0.0861,0,0.873,0,0,0,0,0,1,0,0,0,0,0,0,0.111,-17.752,0,0.0448,72.455,0.273,15
41,0.792,0.615,178213,0.514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.105,-3.998,1,0.0446,132.306,0.82,197
28,0.938,0.255,164233,0.0786,0,1.78E-06,0,0,0,0,0,0,1,0,0,0,0,0,0.15,-18.066,0,0.0357,118.913,0.0946,14
